"primary card id","trainer chinese name","subtype","規格標記","chinese text","jp text","eng text"
"cmo1u6y440i0r5ueep0vtwi20","夢境球","ITEM","E","從自己的反面朝上的獎賞卡中獲得這張卡時，這張卡在加入手牌前使用。  從自己的牌庫選擇1張寶可夢卡，放置於備戰區。並且重洗牌庫。","このカードは、ウラになっている自分のサイドからこのカードをとったとき、手札に加える前に使う。自分の山札からポケモンを1枚選び、ベンチに出す。そして山札を切る。",""
"cmo1u6y4i0i1f5uee3272fm32","蝴蝶結徽章","TOOL","E","寶可夢道具卡，附於自己的寶可夢使用。1隻寶可夢只可附上1張寶可夢道具卡，並且保持附加狀態。","ポケモンのどうぐは、自分のポケモンにつけて使う。ポケモン1匹につき1枚だけつけられ、つけたままにする。",""
"cmo1u8kls3as05uee55vfacl5","露營組合","ITEM","E","若使用了這張卡，則自己的回合結束。 從自己的牌庫任意選擇1張卡加入手牌。並且重洗牌庫。","",""
"cmo1u8kc03abl5ueez6grcj0a","燃燒圍巾","TOOL","D","寶可夢道具卡，附於自己的寶可夢使用。1隻寶可夢只可附上1張寶可夢道具卡，並且保持附加狀態。","",""
"cmo1u8jik390p5ueeyd26udkh","大姐姐","SUPPORTER","D","這張卡可在先攻玩家的最初回合使用。從自己的牌庫抽出2張卡。","",""
"cmo1u6xz80hsh5uee5mrjdn6q","可爾妮的氣勢","SUPPORTER","E","從牌庫抽卡直到自己的手牌滿6張為止。","©Pokémon. ©Nintendo/Creatures Inc./GAME FREAK inc.ポケットモンスター・ポケモン・Pokémonは任天堂・クリーチャーズ・ゲームフリークの登録商標です。このホームページに掲載された画像その他の内容の無断転載はお断りします。",""
"cmo1u8k4q39zb5ueeb9p9i5a4","赫普","SUPPORTER","D","從自己的牌庫抽出3張卡。","©Pokémon. ©Nintendo/Creatures Inc./GAME FREAK inc.ポケットモンスター・ポケモン・Pokémonは任天堂・クリーチャーズ・ゲームフリークの登録商標です。このホームページに掲載された画像その他の内容の無断転載はお断りします。",""
"cmo1u7f811bh45uee0rzj3383","祭典會場","STADIUM","H","雙方的所有身上附有能量卡的寶可夢不會陷入特殊狀態，並將受到的特殊狀態全部恢復。","エネルギーがついているおたがいのポケモン全員は、特殊状態にならず、受けている特殊状態は、すべて回復する。","Each Pokémon that has any Energy attached (both yours and your opponent’s) recovers from all Special Conditions and can’t be affected by any Special Conditions."
"cmo1u6oio01f05uee7ut03xgl","離洞繩","ITEM","E","雙方玩家將自己的戰鬥寶可夢與備戰寶可夢互換。（由對手先進行互換。沒有備戰寶可夢的玩家不用進行互換。）","おたがいのプレイヤーは、それぞれ、自分のバトルポケモンをベンチポケモンと入れ替える。（入れ替えは相手から行う。ベンチがいないプレイヤーは入れ替えをしない。）",""
"cmo1u7fee1bru5ueed8xzlukq","夜間學院","STADIUM","H","雙方玩家在每個自己的回合時，可使用1次，可選擇1張自己的手牌，放回牌庫上方。","おたがいのプレイヤーは、自分の番ごとに1回、自分の手札を1枚選び、山札の上にもどしてよい。","Once during each player’s turn, that player may put a card from their hand on top of their deck."
"cmo1u7bt215l75ueewzopvuh4","阿楓","SUPPORTER","G","若使用了這張卡，則自己的回合結束。  將自己的手牌全部放回牌庫並重洗。然後，從牌庫抽出8張卡。","このカードを使ったら、自分の番は終わる。自分の手札をすべて山札にもどして切る。その後、山札を8枚引く。",""
"cmo1u7c6q166q5ueeucdf3gaj","陳舊的貝殼化石","ITEM","G","這張卡可作為HP60的【無】屬性的【基礎】寶可夢放置於場上。這張卡不會陷入特殊狀態，無法撤退。 若在自己的回合中，則可將場上的這張卡丟棄。  [特性]貝殼潮漩 只要這隻寶可夢在戰鬥場上，對手無法從手牌使出競技場卡。 | 在自己的回合時，物品卡可不限張數使用。","このポケモンがバトル場にいるかぎり、相手は手札からスタジアムを出せない。",""
"cmo1u8kwy3bb05ueepaghcbsm","學習裝置","TOOL","G","每次當自己的戰鬥寶可夢受到對手的寶可夢招式的傷害而【昏厥】時，可選擇1張那隻寶可夢身上附加的基本能量卡，改附於附有這張卡的寶可夢身上。","",""
"cmo1u7eae19v65ueevxb5522z","梅洛可","SUPPORTER","G","這張卡必須在上個對手的回合自己的寶可夢【昏厥】了才可使用。   從自己的棄牌區選擇1張「基本【火】能量」卡，附於自己的寶可夢身上。然後，從牌庫抽卡直到自己的手牌滿6張為止。","このカードは、前の相手の番に、自分のポケモンがきぜつしていなければ使えない。自分のトラッシュから「基本エネルギー」を1枚選び、自分のポケモンにつける。その後、自分の手札が6枚になるように、山札を引く。",""
"cmo1u6y4n0i1n5uee532zfpkv","瑪瓜","SUPPORTER","E","查看自己的牌庫上方7張卡。從其中選擇任意數量的能量卡，在給對手看過後加入手牌。將剩餘卡放回牌庫並重洗。","©Pokémon. ©Nintendo/Creatures Inc./GAME FREAK inc.ポケットモンスター・ポケモン・Pokémonは任天堂・クリーチャーズ・ゲームフリークの登録商標です。このホームページに掲載された画像その他の内容の無断転載はお断りします。",""
"cmo1u8ifj37715ueefnuew0d8","潮漩之扇","ITEM","D","選擇1個對手的場上寶可夢身上附加的特殊能量，放回對手的牌庫下方。","",""
"cmo1u8iok37mk5ueeggu3nful","粗硬頭盔","TOOL","E","寶可夢道具卡，附於自己的寶可夢使用。1隻寶可夢只可附上1張寶可夢道具卡，並且保持附加狀態。","",""
"cmo1u6r9z066m5ueejb4dttm3","寶可齒輪3.0","ITEM","G","查看自己的牌庫上方7張卡，從其中選擇1張支援者卡，在給對手看過後加入手牌。將剩餘卡放回牌庫並重洗。","©Pokémon. ©Nintendo/Creatures Inc./GAME FREAK inc.ポケットモンスター・ポケモン・Pokémonは任天堂・クリーチャーズ・ゲームフリークの登録商標です。このホームページに掲載された画像その他の内容の無断転載はお断りします。","Look at the top 7 cards of your deck. You may reveal a Supporter card you find there and put it into your hand. Shuffle the other cards back into your deck."
"cmo1u8kc93ac15ueepcpsc550","草路競技場","STADIUM","D","雙方玩家在每個自己的回合時，可使用1次，可從自己的牌庫選擇1張【草】屬性的進化寶可夢卡，在給對手看過後加入手牌。並且重洗牌庫。","",""
"cmo1u79pw11zj5ueeyvjeng99","月光丘陵","STADIUM","G","雙方玩家在每個自己的回合時，可使用1次，若從自己的手牌將1張「基本【超】能量」卡丟棄，則可將自己的所有寶可夢各恢復「30」HP。","おたがいのプレイヤーは、自分の番ごとに1回、自分の手札から「基本エネルギー」を1枚トラッシュするなら、自分のポケモン全員のHPを、それぞれ「30」回復してよい。",""
"cmo1u8kyv3bec5ueewg95oqlz","訓練場地","STADIUM","D","雙方玩家在每個自己的回合時，可使用1次，可從自己的棄牌區選擇1張基本能量卡，在給對手看過後加入手牌。","",""
"cmo1u6pxk03u75uee0216fa4k","釀光市","STADIUM","I","雙方玩家在每個自己的回合時，可使用1次，可從自己的棄牌區選擇最多2張「基本【雷】能量」卡，在給對手看過後加入手牌。","おたがいのプレイヤーは、自分の番ごとに1回、自分のトラッシュから「基本エネルギー」を2枚まで選び、相手に見せて、手札に加えてよい。","Once during each player’s turn, that player may put up to 2 Basic {L} Energy cards from their discard pile into their hand."
"cmo1u7fe51bre5uee5y10o2x8","阿克羅瑪的執著","SUPPORTER","H","從自己的牌庫選擇競技場卡與能量卡各1張，在給對手看過後加入手牌。並且重洗牌庫。","自分の山札からスタジアムとエネルギーを1枚ずつ選び、相手に見せて、手札に加える。そして山札を切る。","Search your deck for a Stadium card and an Energy card, reveal them, and put them into your hand. Then, shuffle your deck."
"cmo1u8kbw3abd5ueeoxlbkcnc","大護符","TOOL","D","寶可夢道具卡，附於自己的寶可夢使用。1隻寶可夢只可附上1張寶可夢道具卡，並且保持附加狀態。","",""
"cmo1u6tcl09rp5ueeisu9a6lp","芽米","SUPPORTER","E","將自己的所有進化寶可夢的HP全部恢復。然後，將恢復的寶可夢身上附加的能量全部丟棄。","自分の進化ポケモン全員のHPを、すべて回復する。その後、回復したポケモンについているエネルギーを、すべてトラッシュする。",""
"cmo1u6q0j03zc5ueeg5p90rlw","博士的研究(木蘭博士)","SUPPORTER","G","將自己的手牌全部丟棄，從牌庫抽出7張卡。","©Pokémon. ©Nintendo/Creatures Inc./GAME FREAK inc.ポケットモンスター・ポケモン・Pokémonは任天堂・クリーチャーズ・ゲームフリークの登録商標です。このホームページに掲載された画像その他の内容の無断転載はお断りします。","Discard your hand and draw 7 cards."
"cmo1u6tds09tq5ueeg1j4p06y","露璃娜","SUPPORTER","D","從自己的棄牌區選擇【水】寶可夢卡與【水】能量卡合計最多4張，在給對手看過後加入手牌。","自分のトラッシュからポケモンとエネルギーを合計4枚まで選び、相手に見せて、手札に加える。",""
"cmo1u8eqz30v45uee38153z6o","勝利之證","ITEM","G","擲1次硬幣若為正面，則從自己的牌庫選擇1張寶可夢卡，在給對手看過後加入手牌。並且重洗牌庫。","",""
"cmo1u6rd106bv5ueeauj4qpef","西餐廚師","SUPPORTER","H","將自己的戰鬥寶可夢恢復「70」HP。","自分のバトルポケモンのHPを「70」回復する。","Heal 70 damage from your Active Pokémon."
"cmo1u6ywy0jdz5ueell9c8kiy","對戰VIP參加證","ITEM","E","這張卡只能在自己的最初回合使用。  從自己的牌庫選擇最多2張【基礎】寶可夢卡，放置於備戰區。並且重洗牌庫。","このカードは、最初の自分の番にしか使えない。自分の山札からたねポケモンを2枚まで選び、ベンチに出す。そして山札を切る。",""
"cmo1u6re706dw5ueeql7ebsrp","白蕾雅","SUPPORTER","H","這張卡只有在對手剩餘獎賞卡的張數為2張時才可使用。  在這個回合，若對手的戰鬥寶可夢因自己的「太晶」寶可夢使用的招式的傷害而【昏厥】了，則多獲得1張獎賞卡。","このカードは、相手のサイドの残り枚数が2枚のときにしか使えない。この番、自分の「テラスタル」のポケモンが使うワザのダメージで、相手のバトルポケモンがきぜつしたなら、サイドを1枚多くとる。","You can use this card only if your opponent has exactly 2 Prize cards remaining.  During this turn, if your opponent’s Active Pokémon is Knocked Out by damage from an attack used by your Tera Pokémon, take 1 more Prize card."
"cmo1u6pwa03rz5ueeul52ehos","竹蘭的力量負重","TOOL","I","附有這張卡的「竹蘭的寶可夢」的最大HP「+70」。","このカードをつけている「シロナのポケモン」の最大HPは「＋70」される。","The Cynthia’s Pokémon this card is attached to gets +70 HP."
"cmo1u7blt158o5uee75dnlxhl","岩石胸甲","TOOL","G","附有這張卡的【鬥】寶可夢，受到對手的寶可夢招式的傷害「-30」點。","このカードをつけているポケモンが、相手のポケモンから受けるワザのダメージは「-30」される。",""
